Station Code,Monitor ID,Repi [km],E_UTM [m],N_UTM [m],LON [dd],LAT [dd],
MON2853, 2853, 2.790000e+01, 6.649834e+05, 4.499725e+06, 2.295100e+01, 4.063200e+01,
MON2854, 2854, 2.750000e+01, 6.650614e+05, 4.500709e+06, 2.295200e+01, 4.064100e+01,
MON2855, 2855, 2.730000e+01, 6.653779e+05, 4.500444e+06, 2.295600e+01, 4.063800e+01,
MON2856, 2856, 2.890000e+01, 6.636218e+05, 4.500497e+06, 2.293500e+01, 4.063900e+01,
MON2857, 2857, 29, 6.634632e+05, 4.500623e+06, 2.293300e+01, 4.064000e+01,
MON2858, 2858, 2.730000e+01, 6.653768e+05, 4.500360e+06, 2.295600e+01, 4.063800e+01,
MON2859, 2859, 2.940000e+01, 6.629805e+05, 4.501034e+06, 2.292800e+01, 4.064400e+01,
MON2860, 2860, 2.950000e+01, 6.628587e+05, 4.501109e+06, 2.292600e+01, 4.064500e+01,
MON2861, 2861, 2.750000e+01, 6.652561e+05, 4.499958e+06, 2.295400e+01, 4.063400e+01,
MON2862, 2862, 2.890000e+01, 6.636947e+05, 4500446, 2.293600e+01, 4.063900e+01,
MON2863, 2863, 2.810000e+01, 6.647558e+05, 4.499797e+06, 2.294800e+01, 4.063300e+01,
MON2864, 2864, 2.820000e+01, 6.646463e+05, 4499743, 2.294700e+01, 4.063200e+01,
MON2865, 2865, 2.920000e+01, 6.633257e+05, 4.500705e+06, 2.293200e+01, 4.064100e+01,
MON2866, 2866, 2.860000e+01, 6.642509e+05, 4.499710e+06, 2.294200e+01, 4.063200e+01,
MON2867, 2867, 2.750000e+01, 6.651778e+05, 4.500325e+06, 2.295300e+01, 4.063700e+01,
MON2868, 2868, 2.850000e+01, 6.641423e+05, 4.500096e+06, 2.294100e+01, 4.063500e+01,
MON2869, 2869, 2.920000e+01, 6.632665e+05, 4.500836e+06, 2.293100e+01, 4.064200e+01,
