LON [dd], LAT [dd], Rgh [m/s2]
       11.1792729672,       44.7347212407,        0.9535514568,
       11.1759823970,       44.7302996965,        0.9424053753,
       11.1729785333,       44.7348597364,        0.9778857239,
       11.1696883645,       44.7304382965,        0.9653955243,
       11.1666853225,       44.7349977942,        1.0021268802,
       11.1633955552,       44.7305764577,        0.9881988726,
       11.1603908101,       44.7351354696,        1.0261540031,
       11.1571014444,       44.7307142357,        1.0106957686,
       11.1540975210,       44.7352727075,        1.0498134774,
       11.1508085571,       44.7308515753,        1.0327369989,
       11.1478029306,       44.7354095629,        1.0729581133,
       11.1445143684,       44.7309885317,        1.0541807116,
       11.1415095638,       44.7355459811,        1.0954105255,
       11.1382214034,       44.7311250500,        1.0748586096,
       11.1352148959,       44.7356820168,        1.1170018696,
       11.1319271373,       44.7312611851,        1.0946121309,
       11.1289201893,       44.7358176428,        1.1375423253,
       11.1256328328,       44.7313969096,        1.1132654741,
       11.1226267067,       44.7359528321,        1.1568385025,
       11.1193397521,       44.7315321965,        1.1306419668,
       11.1163319233,       44.7360876389,        1.1747076181,
       11.1130453708,       44.7316671001,        1.1465769074,
       11.1100371016,       44.7362220362,        1.1909582266,
       11.1067522137,       44.7318015665,        1.1608976417,
       11.1037435042,       44.7363559972,        1.2054076902,
       11.1004577561,       44.7319356497,        1.1734529602,
       11.0974486063,       44.7364895758,        1.2178940430,
       11.0941632605,       44.7320693226,        1.1840962724,
       11.0911536705,       44.7366227451,        1.2282632105,
       11.0878687271,       44.7322025855,        1.1927014475,
       11.0848599594,       44.7367554786,        1.2363840823,
       11.0815754183,       44.7323354117,        1.1991624033,
       11.0785649481,       44.7368878296,        1.2421555399,
       11.0752808095,       44.7324678547,        1.2034010842,
       11.0722698992,       44.7370197716,        1.2455000431,
       11.0689861632,       44.7325998877,        1.2053622200,
       11.0659760753,       44.7371512782,        1.2463732318,
       11.0626927419,       44.7327314847,        1.2050210098,
       11.0596809516,       44.7372824024,        1.2447637848,
       11.0563980208,       44.7328626983,        1.2023816943,
       11.0533857906,       44.7374131178,        1.2406927675,
       11.0501032626,       44.7329935023,        1.1974778237,
       11.0470905925,       44.7375434244,        1.2342140963,
       11.0438084673,       44.7331238967,        1.1903713409,
       11.0407953573,       44.7376733224,        1.2254122837,
       11.0375148976,       44.7332538556,        1.1811524720,
       11.0345000853,       44.7378028117,        1.2143996308,
       11.0312200285,       44.7333834311,        1.1699291234,
       11.0282060390,       44.7379318667,        1.2013154406,
       11.0249251227,       44.7335125973,        1.1568346263,
       11.0219106935,       44.7380605391,        1.1863108965,
       11.0186301803,       44.7336413543,        1.1420169310,
       11.0123352014,       44.7337697020,        1.1256362129,
       11.0060401861,       44.7338976407,        1.1078608040,
       10.9773789121,       44.9203675519,        1.0657099689,
       10.9804037970,       44.9163191559,        1.1066635258,
       10.9836926519,       44.9202549438,        1.0920065182,
       10.9713285385,       44.9284469962,        0.9886056300,
       10.9617267216,       44.9246363642,        0.9758249512,
       10.9584400097,       44.9207031253,        0.9857770738,
       10.9427875421,       44.9249682406,        0.9005618249,
       10.9458147403,       44.9209249889,        0.9329714092,
       10.8753095486,       44.8606782699,        0.7918372693,
       10.8754550851,       44.8654707488,        0.7871748972,
       10.8817039779,       44.8914633339,        0.7697235646,
       10.8818258135,       44.8961480514,        0.7599162660,
       10.8812846237,       44.8772901903,        0.7952910228,
       10.9049142654,       44.9256127863,        0.7601767576,
       10.8771349759,       44.9170040675,        0.6931982178,
       10.8765741478,       44.9032349497,        0.7243080290,
       10.8786243507,       44.9263260887,        0.6737967762,
       10.8825722814,       44.9229289893,        0.6950723943,
       10.8876236329,       44.9121511934,        0.7414289318,
       10.8823879437,       44.9145657811,        0.7168160633,
       10.9049344857,       44.9175406048,        0.7877394394,
       10.8983327259,       44.9170417636,        0.7653592704,
       10.9027377501,       44.9139850818,        0.7913063815,
       10.9112202701,       44.9255140669,        0.7822343849,
       10.8868195973,       44.8795665120,        0.8153235128,
       10.8756019209,       44.8702480222,        0.7817069862,
       10.8870898889,       44.8890160434,        0.7970543262,
       10.8815717540,       44.8867540893,        0.7789335153,
       10.8869597892,       44.8842988222,        0.8065616813,
       10.8751640461,       44.8558706312,        0.7956546188,
       10.9488418352,       44.9168790484,        0.9666624690,
       10.9518682187,       44.9128119072,        1.0017384499,
       10.9551540457,       44.9167678112,        0.9944078033,
       10.9680409764,       44.9245249836,        1.0011296556,
       10.9869809925,       44.9241886868,        1.0759203211,
       10.8741480362,       44.8218047799,        0.7971599985,
       10.9556787673,       44.7349064301,        0.9355587032,
       10.9493834296,       44.7350306899,        0.9125044458,
       10.9430880567,       44.7351545413,        0.8895182670,
       10.8849093939,       44.8166791074,        0.8442114156,
       10.8850542045,       44.8216075892,        0.8481204253,
       10.9337720684,       44.7398191087,        0.8740433069,
       10.9400679156,       44.7396961466,        0.8979120548,
       10.8732787144,       44.7920248024,        0.7645476893,
       10.9274774491,       44.7399416388,        0.8505005011,
       10.9211815321,       44.7400637863,        0.8273368624,
       10.9148871404,       44.7401958571,        0.8046497283,
       10.8960135539,       44.7405790744,        0.7395628678,
       10.8897727295,       44.7406877752,        0.7190651242,
       10.8830159291,       44.7412718876,        0.6986445905,
       10.8774874110,       44.7442424895,        0.6880257869,
       10.8770981724,       44.7399338469,        0.6769444242,
       10.8775800257,       44.7491757982,        0.6994989905,
       10.8776618806,       44.7541166855,        0.7107703921,
       10.8835990731,       44.7716675493,        0.7705723490,
       10.8834533386,       44.7665919619,        0.7591585204,
       10.8832608083,       44.7615437376,        0.7472491613,
       10.9085927121,       44.7403275197,        0.7824363548,
       10.8841810875,       44.7918242147,        0.8107870254,
       10.8786565530,       44.7894180349,        0.7830524211,
       10.9745645677,       44.7345311995,        1.0040582460,
       10.8844713738,       44.8018045276,        0.8267316361,
       10.9808597633,       44.7344053054,        1.0262530890,
       10.8846173464,       44.8067775516,        0.8334718393,
       10.9871549230,       44.7342790025,        1.0478916701,
       10.8856372869,       44.8411621000,        0.8534365490,
       10.8854923402,       44.8362934871,        0.8536920784,
       10.9934500468,       44.7341522908,        1.0688167298,
       10.8857835323,       44.8460156383,        0.8521290070,
       10.9997451345,       44.7340251702,        1.0888632632,
       11.0158790488,       44.7471128741,        1.2430831468,
       11.0221752730,       44.7469851891,        1.2623152876,
       11.0191600732,       44.7515003212,        1.2915076958,
       11.3180305937,       44.7405245272,        0.5308083465,
       11.3150357622,       44.7450535922,        0.5438394243,
       11.3117362115,       44.7406714075,        0.5456804532,
       11.3081326713,       44.7272943570,        0.5343738251,
       11.3144245501,       44.7271467240,        0.5203503973,
       11.3207163871,       44.7269986783,        0.5067959499,
       11.3336098951,       44.7356779955,        0.4910787744,
       11.3428935298,       44.7309661704,        0.4674971581,
       11.4146485903,       44.7983386645,        0.3848409675,
       11.4142721974,       44.7883313919,        0.3824690933,
       11.3680628061,       44.7303653757,        0.4224062935,
       11.3650734917,       44.7349307440,        0.4314282652,
       11.4140828035,       44.7833057731,        0.3810364305,
       11.3710520887,       44.7257993817,        0.4135955588,
       11.3806478190,       44.7300624874,        0.4021153031,
       11.3869019850,       44.7299530184,        0.3925735716,
       11.3838766485,       44.7345000324,        0.4005455168,
       11.3931910115,       44.7299360563,        0.3833661833,
