E-UTM [m],N-UTM [m],Rew [m/s2],Rns [m/s2],Rgh [m/s2],
       700176.400000,      4941687.000000,            0.801000,            0.699000,            0.748000,
       699927.200000,      4941256.000000,            0.694000,            0.716000,            0.705000,
       706906.700000,      4949720.000000,            0.779000,            0.609000,            0.689000,
       706475.500000,      4949471.000000,            0.818000,            0.788000,            0.803000,
       706906.700000,      4949222.000000,            0.705000,            0.627000,            0.665000,
       701173.200000,      4942551.000000,            0.933000,            0.785000,            0.856000,
       700923.700000,      4942982.000000,            0.699000,            0.878000,            0.783000,
       700674.600000,      4942551.000000,            0.872000,            0.851000,            0.861000,
       701422.800000,      4941256.000000,            0.535000,            0.761000,            0.638000,
       701173.400000,      4941687.000000,            0.677000,            0.710000,            0.693000,
       700924.300000,      4941256.000000,            0.966000,            0.796000,            0.877000,
       705612.600000,      4945987.000000,            0.650000,            0.550000,            0.598000,
       706044.100000,      4946235.000000,            0.541000,            0.779000,            0.649000,
       705612.900000,      4946484.000000,            0.651000,            0.560000,            0.604000,
       702170.500000,      4941687.000000,            0.805000,            0.602000,            0.696000,
       701921.100000,      4942119.000000,            0.980000,            0.690000,            0.822000,
       701672.000000,      4941687.000000,            0.546000,            0.732000,            0.632000,
       702669.000000,      4941687.000000,            1.030000,            0.584000,            0.776000,
       702419.600000,      4942119.000000,            0.748000,            0.623000,            0.683000,
       706475.500000,      4947480.000000,            0.752000,            0.693000,            0.722000,
       706044.200000,      4947231.000000,            0.650000,            0.675000,            0.663000,
       706475.500000,      4946982.000000,            0.799000,            0.659000,            0.726000,
       703167.600000,      4941687.000000,            0.611000,            0.593000,            0.602000,
       702918.200000,      4942119.000000,            0.589000,            0.660000,            0.623000,
       702918.400000,      4941256.000000,            0.672000,            0.574000,            0.621000,
       703417.000000,      4941256.000000,            0.994000,            0.851000,            0.920000,
       706475.500000,      4946484.000000,            0.565000,            0.621000,            0.593000,
       706475.400000,      4945986.000000,            0.602000,            0.533000,            0.567000,
       706906.700000,      4946732.000000,            0.762000,            0.752000,            0.757000,
       706906.700000,      4946235.000000,            0.613000,            0.802000,            0.701000,
       705604.900000,      4944493.000000,            0.620000,            0.838000,            0.721000,
       705165.500000,      4944246.000000,            0.702000,            0.577000,            0.636000,
       705595.700000,      4943995.000000,            0.686000,            0.856000,            0.767000,
       706906.700000,      4945737.000000,            0.776000,            0.698000,            0.736000,
       704663.000000,      4941687.000000,            0.659000,            0.581000,            0.618000,
       705162.700000,      4941687.000000,            0.654000,            0.592000,            0.623000,
       704917.200000,      4942115.000000,            0.731000,            0.708000,            0.719000,
       706906.700000,      4944741.000000,            0.795000,            0.815000,            0.805000,
       706473.700000,      4944492.000000,            0.867000,            0.666000,            0.760000,
       706906.700000,      4944243.000000,            0.714000,            0.887000,            0.796000,
       705672.000000,      4941690.000000,            0.532000,            0.706000,            0.613000,
       705419.900000,      4942116.000000,            0.970000,            0.679000,            0.811000,
       706026.600000,      4943742.000000,            0.574000,            0.967000,            0.745000,
       705577.200000,      4943502.000000,            0.646000,            0.795000,            0.717000,
       706007.100000,      4943234.000000,            0.567000,            0.706000,            0.633000,
       706171.000000,      4941654.000000,            0.698000,            0.733000,            0.716000,
       705977.900000,      4942163.000000,            0.704000,            0.720000,            0.712000,
       706906.700000,      4943247.000000,            0.808000,            0.692000,            0.748000,
       706460.700000,      4942987.000000,            0.791000,            0.527000,            0.646000,
       706906.700000,      4942749.000000,            0.561000,            0.603000,            0.582000,
       706906.700000,      4942252.000000,            0.648000,            0.654000,            0.651000,
       706497.800000,      4941980.000000,            0.536000,            0.536000,            0.536000,
       706459.600000,      4942476.000000,            0.708000,            0.735000,            0.721000,
